gene_id,domain_name,domain_start,domain_end
mtv017.63,PF02401,NA,NA
ispf,PF02542,NA,NA
rv3581c,PF02542,NA,NA
mtcy06g11.28c,PF02542,NA,NA
ispe,PF08544,NA,NA
ispe,PF00288,NA,NA
rv1011,PF08544,NA,NA
rv1011,PF00288,NA,NA
mtci237.28,PF08544,NA,NA
mtci237.28,PF00288,NA,NA
ispd,PF01128,NA,NA
rv3582c,PF01128,NA,NA
mtcy06g11.29c,PF01128,NA,NA
ino1,PF01658,NA,NA
rv0046c,PF01658,NA,NA
mtcy21d4.09c,PF01658,NA,NA
guab1,PF00571,96,153
guab1,PF00478,96,153
rv1843c,PF00571,96,153
rv1843c,PF00478,96,153
mtcy1a11.01,PF00571,96,153
mtcy1a11.01,PF00478,96,153
mtcy359.30,PF00571,96,153
mtcy359.30,PF00478,96,153
ilvh,PF22629,7,82
ilvh,PF10369,7,82
ilvn,PF22629,7,82
ilvn,PF10369,7,82
rv3002c,PF22629,7,82
rv3002c,PF10369,7,82
mtv012.16c,PF22629,7,82
mtv012.16c,PF10369,7,82
leub,PF00180,NA,NA
rv2995c,PF00180,NA,NA
mtv012.09,PF00180,NA,NA
lprq,PF17964,263,384
lprq,PF03734,263,384
rv0483,PF17964,263,384
rv0483,PF03734,263,384
mtcy20g9.09,PF17964,263,384
mtcy20g9.09,PF03734,263,384
bpa,PF10759,NA,NA
rv3780,PF10759,NA,NA
mtcy13d12.14,PF10759,NA,NA
baga,PF02374,NA,NA
rv3679,PF02374,NA,NA
mtv025.027,PF02374,NA,NA
rv3404c,PF00551,NA,NA
rv3404c,PF18216,NA,NA
mtcy78.24,PF00551,NA,NA
mtcy78.24,PF18216,NA,NA
rv3400,PF00702,NA,NA
mtcy78.28c,PF00702,NA,NA
chdc,PF06778,NA,NA
hemq,PF06778,NA,NA
rv2676c,PF06778,NA,NA
vapb15,PF09957,NA,NA
rv2009,PF09957,NA,NA
mtcy39.08c,PF09957,NA,NA
cbd2,PF00553,38,142
rv1987,PF00553,38,142
mtcy39.32c,PF00553,38,142
aosr,PF09438,NA,NA
rv1332,PF09438,NA,NA
mtcy130.17,PF09438,NA,NA
udgb,PF03167,NA,NA
rv1259,PF03167,NA,NA
mtcy50.23c,PF03167,NA,NA
pata,PF03279,NA,NA
rv2611c,PF03279,NA,NA
rv2887,PF01047,6,138
mtcy274.18,PF01047,6,138
ramb,PF01381,10,64
ramb,PF06114,10,64
ramb,PF09856,10,64
rv0465c,PF01381,10,64
rv0465c,PF06114,10,64
rv0465c,PF09856,10,64
smtb,PF01022,40,134
rv2358,PF01022,40,134
virs,PF12625,236,334
virs,PF12833,236,334
rv3082c,PF12625,236,334
rv3082c,PF12833,236,334
mtv013.03c,PF12625,236,334
mtv013.03c,PF12833,236,334
blai,PF03965,NA,NA
rv1846c,PF03965,NA,NA
pria,PF00977,NA,NA
hisa,PF00977,NA,NA
rv1603,PF00977,NA,NA
mtcy336.01c,PF00977,NA,NA
mtv046.01,PF00977,NA,NA
hisg,PF01634,NA,NA
hisg,PF08029,NA,NA
rv2121c,PF01634,NA,NA
rv2121c,PF08029,NA,NA
mtcy261.17c,PF01634,NA,NA
mtcy261.17c,PF08029,NA,NA
mfd,PF02559,663,824
mfd,PF00270,663,824
mfd,PF00271,663,824
mfd,PF03461,663,824
mfd,PF17757,663,824
rv1020,PF02559,663,824
rv1020,PF00270,663,824
rv1020,PF00271,663,824
rv1020,PF03461,663,824
rv1020,PF17757,663,824
mtcy10g2.29c,PF02559,663,824
mtcy10g2.29c,PF00270,663,824
mtcy10g2.29c,PF00271,663,824
mtcy10g2.29c,PF03461,663,824
mtcy10g2.29c,PF17757,663,824
ding,PF00270,14,290
ding,PF13307,14,290
rv1329c,PF00270,14,290
rv1329c,PF13307,14,290
mtcy130.14c,PF00270,14,290
mtcy130.14c,PF13307,14,290
rv1341,PF01725,NA,NA
mtcy02b10.05,PF01725,NA,NA
mtcy130.26,PF01725,NA,NA
rv3789,PF04138,NA,NA
mtcy13d12.23,PF04138,NA,NA
chod,PF05199,NA,NA
chod,PF00732,NA,NA
chod,PF13450,NA,NA
rv3409c,PF05199,NA,NA
rv3409c,PF00732,NA,NA
rv3409c,PF13450,NA,NA
weca,PF00953,NA,NA
rfe,PF00953,NA,NA
rv1302,PF00953,NA,NA
mtcy373.22,PF00953,NA,NA
msha,PF13579,NA,NA
msha,PF00534,NA,NA
rv0486,PF13579,NA,NA
rv0486,PF00534,NA,NA
mtcy20g9.12,PF13579,NA,NA
mtcy20g9.12,PF00534,NA,NA
pimb,PF13439,NA,NA
pimb,PF00534,NA,NA
rv2188c,PF13439,NA,NA
rv2188c,PF00534,NA,NA
glne,PF08335,NA,NA
glne,PF03710,NA,NA
rv2221c,PF08335,NA,NA
rv2221c,PF03710,NA,NA
mtcy190.32c,PF08335,NA,NA
mtcy190.32c,PF03710,NA,NA
mtcy427.02c,PF08335,NA,NA
mtcy427.02c,PF03710,NA,NA
glnd,PF08335,430,544
glnd,PF01966,430,544
rv2918c,PF08335,430,544
rv2918c,PF01966,430,544
mtcy338.07c,PF08335,430,544
mtcy338.07c,PF01966,430,544
glna2,PF00120,15,102
glna2,PF03951,15,102
rv2222c,PF00120,15,102
rv2222c,PF03951,15,102
mtcy190.33c,PF00120,15,102
mtcy190.33c,PF03951,15,102
mtcy427.03c,PF00120,15,102
mtcy427.03c,PF03951,15,102
glgc,PF24894,NA,NA
glgc,PF00483,NA,NA
rv1213,PF24894,NA,NA
rv1213,PF00483,NA,NA
mtci364.25,PF24894,NA,NA
mtci364.25,PF00483,NA,NA
glms,PF13522,2,225
glms,PF01380,2,225
rv3436c,PF13522,2,225
rv3436c,PF01380,2,225
mtcy77.08c,PF13522,2,225
mtcy77.08c,PF01380,2,225
rmlb,PF16363,NA,NA
rfbb,PF16363,NA,NA
rv3464,PF16363,NA,NA
gpsa1,PF07479,NA,NA
gpsa1,PF01210,NA,NA
gpda1,PF07479,NA,NA
gpda1,PF01210,NA,NA
rv0564c,PF07479,NA,NA
rv0564c,PF01210,NA,NA
mtv039.02c,PF07479,NA,NA
mtv039.02c,PF01210,NA,NA
gpsa2,PF07479,NA,NA
gpsa2,PF01210,NA,NA
gpda2,PF07479,NA,NA
gpda2,PF01210,NA,NA
rv2982c,PF07479,NA,NA
rv2982c,PF01210,NA,NA
mtcy349.05,PF07479,NA,NA
mtcy349.05,PF01210,NA,NA
fura,PF01475,NA,NA
fur,PF01475,NA,NA
rv1909c,PF01475,NA,NA
mtcy180.09,PF01475,NA,NA
ftsw,PF01098,NA,NA
rv2154c,PF01098,NA,NA
mtcy270.14,PF01098,NA,NA
ftsk,PF13491,476,676
ftsk,PF17854,476,676
ftsk,PF09397,476,676
ftsk,PF01580,476,676
rv2748c,PF13491,476,676
rv2748c,PF17854,476,676
rv2748c,PF09397,476,676
rv2748c,PF01580,476,676
mtv002.13c,PF13491,476,676
mtv002.13c,PF17854,476,676
mtv002.13c,PF09397,476,676
mtv002.13c,PF01580,476,676
eccc5,PF01580,476,678
rv1783,PF01580,476,678
hsab,PF01613,NA,NA
rv3567c,PF01613,NA,NA
cpfc,PF00762,NA,NA
hemh,PF00762,NA,NA
hemz,PF00762,NA,NA
rv1485,PF00762,NA,NA
mtcy277.06,PF00762,NA,NA
rv3230c,PF00970,58,164
rv3230c,PF00111,58,164
rv3230c,PF00175,58,164
mpt83,PF02469,83,215
rv2873,PF02469,83,215
mtcy274.04,PF02469,83,215
myma,PF00743,NA,NA
myma,PF13450,NA,NA
rv3083,PF00743,NA,NA
rv3083,PF13450,NA,NA
fabd,PF00698,NA,NA
rv2243,PF00698,NA,NA
mtcy427.24,PF00698,NA,NA
esxh,PF06013,NA,NA
cfp7,PF06013,NA,NA
rv0288,PF06013,NA,NA
mtv035.16,PF06013,NA,NA
embc,PF14896,NA,NA
embc,PF17689,NA,NA
embc,PF04602,NA,NA
rv3793,PF14896,NA,NA
rv3793,PF17689,NA,NA
rv3793,PF04602,NA,NA
mtcy13d12.27,PF14896,NA,NA
mtcy13d12.27,PF17689,NA,NA
mtcy13d12.27,PF04602,NA,NA
emba,PF14896,NA,NA
emba,PF17689,NA,NA
emba,PF04602,NA,NA
rv3794,PF14896,NA,NA
rv3794,PF17689,NA,NA
rv3794,PF04602,NA,NA
mtcy13d12.28,PF14896,NA,NA
mtcy13d12.28,PF17689,NA,NA
mtcy13d12.28,PF04602,NA,NA
tuf,PF00009,10,205
tuf,PF03144,10,205
tuf,PF03143,10,205
rv0685,PF00009,10,205
rv0685,PF03144,10,205
rv0685,PF03143,10,205
mtcy210.02,PF00009,10,205
mtcy210.02,PF03144,10,205
mtcy210.02,PF03143,10,205
eccd1,PF08817,NA,NA
snm4,PF08817,NA,NA
rv3877,PF08817,NA,NA
dxr,PF08436,NA,NA
dxr,PF02670,NA,NA
dxr,PF13288,NA,NA
rv2870c,PF08436,NA,NA
rv2870c,PF02670,NA,NA
rv2870c,PF13288,NA,NA
mtcy274.01c,PF08436,NA,NA
mtcy274.01c,PF02670,NA,NA
mtcy274.01c,PF13288,NA,NA
dxs,PF13292,NA,NA
dxs,PF02779,NA,NA
dxs,PF02780,NA,NA
rv2682c,PF13292,NA,NA
rv2682c,PF02779,NA,NA
rv2682c,PF02780,NA,NA
mtcy05a6.03c,PF13292,NA,NA
mtcy05a6.03c,PF02779,NA,NA
mtcy05a6.03c,PF02780,NA,NA
dut,PF00692,NA,NA
rv2697c,PF00692,NA,NA
mtcy05a6.18c,PF00692,NA,NA
dinb1,PF00817,6,188
dinb1,PF11799,6,188
dinb1,PF11798,6,188
dinx,PF00817,6,188
dinx,PF11799,6,188
dinx,PF11798,6,188
rv1537,PF00817,6,188
rv1537,PF11799,6,188
rv1537,PF11798,6,188
mtcy48.28c,PF00817,6,188
mtcy48.28c,PF11799,6,188
mtcy48.28c,PF11798,6,188
dnae2,PF07733,NA,NA
dnae2,PF17657,NA,NA
dnae2,PF14579,NA,NA
dnae2,PF02811,NA,NA
dnae2,PF01336,NA,NA
rv3370c,PF07733,NA,NA
rv3370c,PF17657,NA,NA
rv3370c,PF14579,NA,NA
rv3370c,PF02811,NA,NA
rv3370c,PF01336,NA,NA
dnax,PF13177,NA,NA
dnax,PF12169,NA,NA
dnax,PF22608,NA,NA
dnazx,PF13177,NA,NA
dnazx,PF12169,NA,NA
dnazx,PF22608,NA,NA
rv3721c,PF13177,NA,NA
rv3721c,PF12169,NA,NA
rv3721c,PF22608,NA,NA
mtv025.069c,PF13177,NA,NA
mtv025.069c,PF12169,NA,NA
mtv025.069c,PF22608,NA,NA
dnan,PF00712,NA,NA
dnan,PF02767,NA,NA
dnan,PF02768,NA,NA
rv0002,PF00712,NA,NA
rv0002,PF02767,NA,NA
rv0002,PF02768,NA,NA
mtcy10h4.0,PF00712,NA,NA
mtcy10h4.0,PF02767,NA,NA
mtcy10h4.0,PF02768,NA,NA
mtv029.02,PF00712,NA,NA
mtv029.02,PF02767,NA,NA
mtv029.02,PF02768,NA,NA
pola,PF01367,186,279
pola,PF02739,186,279
pola,PF00476,186,279
pola,PF22619,186,279
rv1629,PF01367,186,279
rv1629,PF02739,186,279
rv1629,PF00476,186,279
rv1629,PF22619,186,279
mtcy01b2.21,PF01367,186,279
mtcy01b2.21,PF02739,186,279
mtcy01b2.21,PF00476,186,279
mtcy01b2.21,PF22619,186,279
dnaj2,PF00226,4,68
dnaj2,PF01556,4,68
dnaj2,PF00684,4,68
rv2373c,PF00226,4,68
rv2373c,PF01556,4,68
rv2373c,PF00684,4,68
mtcy27.07,PF00226,4,68
mtcy27.07,PF01556,4,68
mtcy27.07,PF00684,4,68
dnaj1,PF00226,10,75
dnaj1,PF01556,10,75
dnaj1,PF00684,10,75
rv0352,PF00226,10,75
rv0352,PF01556,10,75
rv0352,PF00684,10,75
mtcy13e10.12,PF00226,10,75
mtcy13e10.12,PF01556,10,75
mtcy13e10.12,PF00684,10,75
dnag,PF10410,262,348
dnag,PF08278,262,348
dnag,PF08275,262,348
dnag,PF13662,262,348
dnag,PF01807,262,348
rv2343c,PF10410,262,348
rv2343c,PF08278,262,348
rv2343c,PF08275,262,348
rv2343c,PF13662,262,348
rv2343c,PF01807,262,348
mtcy98.12c,PF10410,262,348
mtcy98.12c,PF08278,262,348
mtcy98.12c,PF08275,262,348
mtcy98.12c,PF13662,262,348
mtcy98.12c,PF01807,262,348
sera,PF00389,455,527
sera,PF02826,455,527
sera,PF01842,455,527
sera,PF19304,455,527
rv2996c,PF00389,455,527
rv2996c,PF02826,455,527
rv2996c,PF01842,455,527
rv2996c,PF19304,455,527
mtv012.10,PF00389,455,527
mtv012.10,PF02826,455,527
mtv012.10,PF01842,455,527
mtv012.10,PF19304,455,527
menj,PF01494,NA,NA
rv0561c,PF01494,NA,NA
desa2,PF03405,NA,NA
rv1094,PF03405,NA,NA
cyso,PF02597,NA,NA
cfp10a,PF02597,NA,NA
rv1335,PF02597,NA,NA
mtcy130.20,PF02597,NA,NA
qcrb,PF13631,NA,NA
rv2196,PF13631,NA,NA
mtcy190.07,PF13631,NA,NA
cut2,PF01083,NA,NA
rv2301,PF01083,NA,NA
mtcy339.08c,PF01083,NA,NA
cbs,PF00571,NA,NA
cbs,PF00291,NA,NA
rv1077,PF00571,NA,NA
rv1077,PF00291,NA,NA
fbic,PF19288,84,336
fbic,PF04055,84,336
rv1173,PF19288,84,336
rv1173,PF04055,84,336
mmaa1,PF02353,NA,NA
mma1,PF02353,NA,NA
rv0645c,PF02353,NA,NA
mtcy20h10.26c,PF02353,NA,NA
clpx,PF07724,1,54
clpx,PF10431,1,54
clpx,PF06689,1,54
rv2457c,PF07724,1,54
rv2457c,PF10431,1,54
rv2457c,PF06689,1,54
mtv008.13c,PF07724,1,54
mtv008.13c,PF10431,1,54
mtv008.13c,PF06689,1,54
clpp2,PF00574,NA,NA
rv2460c,PF00574,NA,NA
mtv008.16c,PF00574,NA,NA
clpp1,PF00574,NA,NA
clpp,PF00574,NA,NA
rv2461c,PF00574,NA,NA
mtv008.17c,PF00574,NA,NA
clpc1,PF00004,2,144
clpc1,PF07724,2,144
clpc1,PF17871,2,144
clpc1,PF02861,2,144
clpc1,PF10431,2,144
rv3596c,PF00004,2,144
rv3596c,PF07724,2,144
rv3596c,PF17871,2,144
rv3596c,PF02861,2,144
rv3596c,PF10431,2,144
mtcy07h7b.26,PF00004,2,144
mtcy07h7b.26,PF07724,2,144
mtcy07h7b.26,PF17871,2,144
mtcy07h7b.26,PF02861,2,144
mtcy07h7b.26,PF10431,2,144
pks10,PF02797,NA,NA
pks10,PF00195,NA,NA
rv1660,PF02797,NA,NA
rv1660,PF00195,NA,NA
cdsa,PF01148,NA,NA
rv2881c,PF01148,NA,NA
mtcy274.12c,PF01148,NA,NA
rv2275,PF16715,NA,NA
ribd,PF00383,7,129
ribd,PF01872,7,129
ribg,PF00383,7,129
ribg,PF01872,7,129
rv1409,PF00383,7,129
rv1409,PF01872,7,129
mtcy21b4.26,PF00383,7,129
mtcy21b4.26,PF01872,7,129
ecca3,PF00004,NA,NA
ecca3,PF17866,NA,NA
ecca3,PF21545,NA,NA
rv0282,PF00004,NA,NA
rv0282,PF17866,NA,NA
rv0282,PF21545,NA,NA
mtv035.10,PF00004,NA,NA
mtv035.10,PF17866,NA,NA
mtv035.10,PF21545,NA,NA
cas6,PF10040,NA,NA
rv2824c,PF10040,NA,NA
carb,PF02786,138,333
carb,PF02787,138,333
carb,PF02142,138,333
rv1384,PF02786,138,333
rv1384,PF02787,138,333
rv1384,PF02142,138,333
mtcy02b12.18,PF02786,138,333
mtcy02b12.18,PF02787,138,333
mtcy02b12.18,PF02142,138,333
mtcy21b4.01,PF02786,138,333
mtcy21b4.01,PF02787,138,333
mtcy21b4.01,PF02142,138,333
cara,PF00988,184,376
cara,PF00117,184,376
rv1383,PF00988,184,376
rv1383,PF00117,184,376
mtcy02b12.17,PF00988,184,376
mtcy02b12.17,PF00117,184,376
cyp144,PF00067,NA,NA
rv1777,PF00067,NA,NA
mtcy25c11.04,PF00067,NA,NA
cyp130,PF00067,NA,NA
rv1256c,PF00067,NA,NA
mtcy50.26,PF00067,NA,NA
acca1,PF02785,1,448
acca1,PF00289,1,448
acca1,PF00364,1,448
acca1,PF21139,1,448
acca1,PF02786,1,448
bcca,PF02785,1,448
bcca,PF00289,1,448
bcca,PF00364,1,448
bcca,PF21139,1,448
bcca,PF02786,1,448
rv2501c,PF02785,1,448
rv2501c,PF00289,1,448
rv2501c,PF00364,1,448
rv2501c,PF21139,1,448
rv2501c,PF02786,1,448
mtcy07a7.07c,PF02785,1,448
mtcy07a7.07c,PF00289,1,448
mtcy07a7.07c,PF00364,1,448
mtcy07a7.07c,PF21139,1,448
mtcy07a7.07c,PF02786,1,448
atpe,PF00137,NA,NA
rv1305,PF00137,NA,NA
mtcy373.25,PF00137,NA,NA
atpd,PF00006,NA,NA
atpd,PF02874,NA,NA
atpd,PF22919,NA,NA
rv1310,PF00006,NA,NA
rv1310,PF02874,NA,NA
rv1310,PF22919,NA,NA
mtcy373.30,PF00006,NA,NA
mtcy373.30,PF02874,NA,NA
mtcy373.30,PF22919,NA,NA
atpa,PF00006,NA,NA
atpa,PF00306,NA,NA
atpa,PF02874,NA,NA
rv1308,PF00006,NA,NA
rv1308,PF00306,NA,NA
rv1308,PF02874,NA,NA
mtcy373.28,PF00006,NA,NA
mtcy373.28,PF00306,NA,NA
mtcy373.28,PF02874,NA,NA
ipda,PF01144,NA,NA
rv3551,PF01144,NA,NA
mtcy03c7.05c,PF01144,NA,NA
hom,PF01842,356,435
hom,PF00742,356,435
hom,PF03447,356,435
thra,PF01842,356,435
thra,PF00742,356,435
thra,PF03447,356,435
rv1294,PF01842,356,435
rv1294,PF00742,356,435
rv1294,PF03447,356,435
mtcy373.14,PF01842,356,435
mtcy373.14,PF00742,356,435
mtcy373.14,PF03447,356,435
arob,PF01761,NA,NA
arob,PF24621,NA,NA
rv2538c,PF01761,NA,NA
rv2538c,PF24621,NA,NA
mtcy159.18,PF01761,NA,NA
mtcy159.18,PF24621,NA,NA
dapc,PF00155,NA,NA
rv0858c,PF00155,NA,NA
argd,PF00202,NA,NA
rv1655,PF00202,NA,NA
mtcy06h11.20,PF00202,NA,NA
argb,PF00696,NA,NA
rv1654,PF00696,NA,NA
mtcy06h11.19,PF00696,NA,NA
muty,PF00633,111,139
muty,PF00730,111,139
rv3589,PF00633,111,139
rv3589,PF00730,111,139
nth,PF10576,119,138
nth,PF00633,119,138
nth,PF00730,119,138
rv3674c,PF10576,119,138
rv3674c,PF00633,119,138
rv3674c,PF00730,119,138
mtv025.022c,PF10576,119,138
mtv025.022c,PF00633,119,138
mtv025.022c,PF00730,119,138
trez,PF00128,NA,NA
trez,PF11941,NA,NA
rv1562c,PF00128,NA,NA
rv1562c,PF11941,NA,NA
mtcy48.03,PF00128,NA,NA
mtcy48.03,PF11941,NA,NA
iscs,PF00266,NA,NA
rv3025c,PF00266,NA,NA
rv2231c,PF00155,NA,NA
mtcy427.12c,PF00155,NA,NA
fba,PF01116,NA,NA
rv0363c,PF01116,NA,NA
mtcy13e10.25c,PF01116,NA,NA
rv2971,PF00248,NA,NA
adhd,PF08240,NA,NA
adhd,PF00107,NA,NA
rv3086,PF08240,NA,NA
rv3086,PF00107,NA,NA
acps,PF01648,NA,NA
rv2523c,PF01648,NA,NA
mtv009.08c,PF01648,NA,NA
mbtl,PF00550,6,81
rv1344,PF00550,6,81
mtcy02b10.08,PF00550,6,81
acpm,PF00550,3,81
rv2244,PF00550,3,81
mtcy427.25,PF00550,3,81
aac,PF13527,11,162
rv0262c,PF13527,11,162
mtcy06a4.06c,PF13527,11,162
etta,PF00005,6,256
etta,PF12848,6,256
rv2477c,PF00005,6,256
rv2477c,PF12848,6,256
pstb2,PF00005,22,262
pstb,PF00005,22,262
rv0933,PF00005,22,262
mtcy08d9.06c,PF00005,22,262
pstb1,PF00005,5,247
phot,PF00005,5,247
rv0820,PF00005,5,247
mtv043.12,PF00005,5,247
rv2688c,PF00005,18,246
cysa,PF00005,5,235
cysa,PF12857,5,235
rv2397c,PF00005,5,235
rv2397c,PF12857,5,235
mtcy253.24,PF00005,5,235
mtcy253.24,PF12857,5,235
nrp,PF00501,935,1003
nrp,PF13193,935,1003
nrp,PF00668,935,1003
nrp,PF07993,935,1003
nrp,PF00550,935,1003
rv0101,PF00501,935,1003
rv0101,PF13193,935,1003
rv0101,PF00668,935,1003
rv0101,PF07993,935,1003
rv0101,PF00550,935,1003
chsh3,PF01575,163,271
chsh3,PF22622,163,271
rv3538,PF01575,163,271
rv3538,PF22622,163,271
cut5b,PF01083,NA,NA
rv3724b,PF01083,NA,NA
ppe41,PF00823,NA,NA
rv2430c,PF00823,NA,NA
ppe37,PF00823,NA,NA
ppe37,PF18878,NA,NA
rv2123,PF00823,NA,NA
rv2123,PF18878,NA,NA
moxr1,PF07726,NA,NA
moxr1,PF17863,NA,NA
moxr,PF07726,NA,NA
moxr,PF17863,NA,NA
rv1479,PF07726,NA,NA
rv1479,PF17863,NA,NA
pe_pgrs29,PF00934,1,93
pe_pgrs29,PF21526,1,93
rv1468c,PF00934,1,93
rv1468c,PF21526,1,93
pe11,PF00934,4,94
lipx,PF00934,4,94
rv1169c,PF00934,4,94
mce1a,PF11887,44,125
mce1a,PF02470,44,125
mce1,PF11887,44,125
mce1,PF02470,44,125
rv0169,PF11887,44,125
rv0169,PF02470,44,125
pe25,PF00934,1,92
rv2431c,PF00934,1,92
ribf,PF06574,194,329
ribf,PF01687,194,329
rv2786c,PF06574,194,329
rv2786c,PF01687,194,329
rv3488,PF03551,NA,NA
ggta,PF01019,NA,NA
rv0773c,PF01019,NA,NA
mltg,PF02618,NA,NA
rv2553c,PF02618,NA,NA
fada6,PF02803,NA,NA
fada6,PF00108,NA,NA
rv3556c,PF02803,NA,NA
rv3556c,PF00108,NA,NA
cobq2,PF07685,3,197
gatd,PF07685,3,197
rv3713,PF07685,3,197
lprn,PF02470,NA,NA
mce4e,PF02470,NA,NA
rv3495c,PF02470,NA,NA
ipde1,PF00441,NA,NA
ipde1,PF02770,NA,NA
ipde1,PF02771,NA,NA
fade30,PF00441,NA,NA
fade30,PF02770,NA,NA
fade30,PF02771,NA,NA
rv3560c,PF00441,NA,NA
rv3560c,PF02770,NA,NA
rv3560c,PF02771,NA,NA
murt,PF08245,56,185
murt,PF08353,56,185
rv3712,PF08245,56,185
rv3712,PF08353,56,185
purm,PF00586,69,174
purm,PF02769,69,174
rv0809,PF00586,69,174
rv0809,PF02769,69,174
purs,PF02700,NA,NA
rv0787a,PF02700,NA,NA
chiz,PF01476,NA,NA
rv2719c,PF01476,NA,NA
ephb,PF00561,28,129
rv1938,PF00561,28,129
esxt,PF06013,NA,NA
rv3444c,PF06013,NA,NA
mycp4,PF00082,74,384
rv3449,PF00082,74,384
ipdf,PF13561,NA,NA
rv3559c,PF13561,NA,NA
ipde2,PF00441,NA,NA
ipde2,PF02771,NA,NA
fade33,PF00441,NA,NA
fade33,PF02771,NA,NA
rv3564,PF00441,NA,NA
rv3564,PF02771,NA,NA
accd1,PF01039,16,272
rv2502c,PF01039,16,272
ppth,PF00149,NA,NA
rv2795c,PF00149,NA,NA
pca,PF02785,1,449
pca,PF00289,1,449
pca,PF00364,1,449
pca,PF02786,1,449
pca,PF00682,1,449
pca,PF02436,1,449
rv2967c,PF02785,1,449
rv2967c,PF00289,1,449
rv2967c,PF00364,1,449
rv2967c,PF02786,1,449
rv2967c,PF00682,1,449
rv2967c,PF02436,1,449
epha,PF00561,27,131
rv3617,PF00561,27,131
pe_pgrs1,PF00934,4,94
pe_pgrs1,PF21526,4,94
rv0109,PF00934,4,94
rv0109,PF21526,4,94
fpg2,PF06831,NA,NA
fpg2,PF06827,NA,NA
rv0944,PF06831,NA,NA
rv0944,PF06827,NA,NA
ligc,PF04679,NA,NA
ligc,PF01068,NA,NA
rv3731,PF04679,NA,NA
rv3731,PF01068,NA,NA
cwlm,PF01520,193,370
cwlm,PF01471,193,370
rv3915,PF01520,193,370
rv3915,PF01471,193,370
pepn,PF11838,111,189
pepn,PF01433,111,189
pepn,PF17900,111,189
pepd,PF11838,111,189
pepd,PF01433,111,189
pepd,PF17900,111,189
rv2467,PF11838,111,189
rv2467,PF01433,111,189
rv2467,PF17900,111,189
pe8,PF00934,5,93
pe8,PF12484,5,93
rv1040c,PF00934,5,93
rv1040c,PF12484,5,93
ppe18,PF00823,NA,NA
ppe18,PF12484,NA,NA
rv1196,PF00823,NA,NA
rv1196,PF12484,NA,NA
pe_pgrs62,PF00934,4,94
rv3812,PF00934,4,94
trcr,PF00072,33,147
trcr,PF00486,33,147
rv1033c,PF00072,33,147
rv1033c,PF00486,33,147
pe5,PF00934,3,92
rv0285,PF00934,3,92
moad1,PF02597,NA,NA
rv3112,PF02597,NA,NA
mycp2,PF00082,79,490
rv3886c,PF00082,79,490
pks16,PF00501,NA,NA
rv1013,PF00501,NA,NA
taca,PF08681,NA,NA
rv0918,PF08681,NA,NA
lysx2,PF09924,NA,NA
rv1619,PF09924,NA,NA
rv0356c,PF03061,126,199
ilvb2,PF02775,NA,NA
ilvb2,PF00205,NA,NA
ilvb2,PF02776,NA,NA
rv3470c,PF02775,NA,NA
rv3470c,PF00205,NA,NA
rv3470c,PF02776,NA,NA
rv3627c,PF02113,NA,NA
rv3627c,PF23714,NA,NA
rv1152,PF00392,15,83
narh,PF13247,7,36
narh,PF14711,7,36
rv1162,PF13247,7,36
rv1162,PF14711,7,36
nari,PF02665,9,228
rv1164,PF02665,9,228
typa,PF21018,1,215
typa,PF00679,1,215
typa,PF00009,1,215
typa,PF03144,1,215
bipa,PF21018,1,215
bipa,PF00679,1,215
bipa,PF00009,1,215
bipa,PF03144,1,215
rv1165,PF21018,1,215
rv1165,PF00679,1,215
rv1165,PF00009,1,215
rv1165,PF03144,1,215
cut1,PF01083,NA,NA
rv1758,PF01083,NA,NA
mak,PF18085,NA,NA
rv0127,PF18085,NA,NA
vapb2,PF01402,NA,NA
rv0300,PF01402,NA,NA
glpq2,PF03009,17,255
rv0317c,PF03009,17,255
udga,PF00984,322,423
udga,PF03720,322,423
udga,PF03721,322,423
rkpk,PF00984,322,423
rkpk,PF03720,322,423
rkpk,PF03721,322,423
rv0322,PF00984,322,423
rv0322,PF03720,322,423
rv0322,PF03721,322,423
aceaa,PF00463,NA,NA
rv1915,PF00463,NA,NA
rvbd_1915,PF00463,NA,NA
p425_01980,PF00463,NA,NA
sap,PF11139,NA,NA
rv3821,PF11139,NA,NA
rvbd_3821,PF11139,NA,NA
p425_03979,PF11139,NA,NA
rv0324,PF01022,7,101
rv0324,PF00581,7,101
lprj,PF05305,NA,NA
rv1690,PF05305,NA,NA
hflx,PF16360,271,440
hflx,PF13167,271,440
hflx,PF01926,271,440
rv2725c,PF16360,271,440
rv2725c,PF13167,271,440
rv2725c,PF01926,271,440
rv2742c,PF11248,NA,NA
aldr,PF01037,32,93
aldr,PF13412,32,93
rv2779c,PF01037,32,93
rv2779c,PF13412,32,93
rv3364c,PF03259,NA,NA
spou,PF00588,2,142
rv3366,PF00588,2,142
dxs2,PF13292,212,375
dxs2,PF02779,212,375
dxs2,PF02780,212,375
rv3379c,PF13292,212,375
rv3379c,PF02779,212,375
rv3379c,PF02780,212,375
idsb,PF00348,NA,NA
rv3383c,PF00348,NA,NA
vapc46,PF01850,4,118
rv3384c,PF01850,4,118
rv1176c,PF03551,NA,NA
rv1176c,PF10400,NA,NA
cora,PF01544,NA,NA
rv1239c,PF01544,NA,NA
rv2466c,PF22234,NA,NA
rvbd_2466c,PF22234,NA,NA
p425_02568,PF22234,NA,NA
rv3201c,PF12705,22,356
rv3201c,PF00580,22,356
